FID_,OBJECTID,PointID,Accuracy,Type,ObsID,ObsID_1,EO_ID,Species,Year,Month,Day,TimeStart,TimeEnd,UseID,ExtDB,ExtDBID,ExtJoinFie,ExtJoinVal,POINT_X,POINT_Y
,3686,Point_4334,10,Animal Location,4565,4565,0,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],493B,641859.3144,5003351.758
,3687,Point_4335,10,Animal Location,4566,4566,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],493A,643864.184,5002235.025
,3690,Point_2256,12,Animal Location,2256,2256,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],273A,637436.6072,5004467.196
,3691,Point_4338,2.5,Animal Location,4567,4567,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],273B,637532.942,5004296.068
,3693,Point_1889,12,Animal Location,1889,1889,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],129B,644915.0182,5000619.224
,3694,Point_1994,12,Animal Location,1994,1994,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],129C,646836.2423,4998888.121
,3695,Point_2051,12,Animal Location,2051,2051,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],206A,645948.7295,4996428.966
,3696,Point_2106,12,Animal Location,2106,2106,4122,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],129D,645456.9177,4999054.466
,3697,Point_1938,12,Animal Location,1938,1938,4574,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],161A,646198.7268,4985826.546
,3698,Point_4340,2,Animal Location,4576,4576,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],161B,646537.174,4986561.794
,3699,Point_1767,12,Animal Location,1767,1767,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],071C,647004,4984340
,3700,Point_1766,12,Animal Location,1766,1766,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],071B,647171,4984360
,3701,Point_1765,12,Animal Location,1765,1765,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],071A,647811.7556,4983719.51
,3702,Point_2212,12,Animal Location,2212,2212,1556,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],071D,648056.6077,4983926.354
,3703,Point_4341,12.5,Animal Location,4577,4577,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],223B,652588.0627,4981704.188
,3704,Point_2113,12,Animal Location,2113,2113,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],233A,650833.0098,4983289.554
,3705,Point_2087,12,Animal Location,2087,2087,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],223A,652919.5378,4979632.332
,3706,Point_1638,12,Animal Location,1638,1638,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],069C,647907.0576,4977582.671
,3707,Point_2120,12,Animal Location,2120,2120,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],069D,648148.1805,4977579.378
,3708,Point_1759,12,Animal Location,1759,1759,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],069A,648867,4977210
,3709,Point_1894,12,Animal Location,1894,1894,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],569B,651032.5725,4977613.009
,3710,Point_1760,12,Animal Location,1760,1760,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],069B,648587.8194,4976673.598
,3711,Point_4342,12,Animal Location,4580,4580,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],069E,648337.6688,4978183.416
,3712,Point_4343,12,Animal Location,4579,4579,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],133B,649308.0972,4978612.118
,3713,Point_4344,8.5,Animal Location,4578,4578,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],123B,644834.667,4979094.717
,3714,Point_1762,12,Animal Location,1762,1762,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],123A,644649,4977880
,3715,Point_1990,12,Animal Location,1990,1990,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],067F,646000,4977270
,3717,Point_1761,12,Animal Location,1761,1761,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],067H,646697,4976950
,3718,Point_2144,12,Animal Location,2144,2144,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],067D,646754,4976910
,3719,Point_2067,12,Animal Location,2067,2067,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],067G,646959,4976620
,3720,Point_4346,7.5,Animal Location,4581,4581,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],067I,646722.878,4976759.292
,3721,Point_4347,7,Animal Location,4582,4582,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],496B,643125.7223,4975218.2
,3722,Point_2240,12,Animal Location,2240,2240,6517,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],496A,642099.7906,4974944.346
,3723,Point_2216,12,Animal Location,2216,2216,1855,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],101C,643409.1818,4974661.624
,3724,Point_2032,12,Animal Location,2032,2032,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],101B,643801.301,4974571.664
,3725,Point_1845,12,Animal Location,1845,1845,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],101A,643955.202,4974514.2
,3726,Point_2066,12,Animal Location,2066,2066,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],066G,641679,4974700
,3727,Point_1756,12,Animal Location,1756,1756,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],066C,641564,4973430
,3728,Point_1754,12,Animal Location,1754,1754,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],066A,641840,4973320
,3729,Point_1757,12,Animal Location,1757,1757,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],066E,642868.3174,4974041.437
,3730,Point_4348,10,Animal Location,4583,4583,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],171D,643106.1812,4973235.735
,3731,Point_4349,7.5,Animal Location,4584,4584,0,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],171F,643428.6956,4972937.595
,3732,Point_1755,12,Animal Location,1755,1755,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],171E,641218,4971990
,3733,Point_2042,12,Animal Location,2042,2042,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],171B,642790.648,4972442.118
,3734,Point_2010,12,Animal Location,2010,2010,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],171A,643703.0999,4972651.109
,3735,Point_1751,12,Animal Location,1751,1751,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],065A,645004,4973390
,3736,Point_2215,12,Animal Location,2215,2215,7194,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],065D,645299,4973360
,3737,Point_1753,12,Animal Location,1753,1753,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],065C,645645.155,4972878.351
,3738,Point_1752,12,Animal Location,1752,1752,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],065B,645685,4972780
,3739,Point_4350,10,Animal Location,4607,4607,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],525A,640603.1284,4976217.105
,3740,Point_4351,10,Animal Location,4586,4586,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],507A,639625.0421,4972599.882
,3741,Point_1758,12,Animal Location,1758,1758,5989,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],066F,640793,4974460
,3742,Point_4352,12.5,Animal Location,4585,4585,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],381A,646299,4971740
,3743,Point_2154,12,Animal Location,2154,2154,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],171C,641491.5413,4970844.348
,3744,Point_2220,12,Animal Location,2220,2220,3646,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],118B,635997,4970390
,3745,Point_1872,12,Animal Location,1872,1872,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],118A,636053,4970370
,3746,Point_1885,12,Animal Location,1885,1885,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],126A,629019.9019,4965028.489
,3747,Point_2121,12,Animal Location,2121,2121,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],126B,630584,4965110
,3748,Point_2219,12,Animal Location,2219,2219,5509,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],126C,630192,4965460
,3749,Point_4353,12.5,Animal Location,4588,4588,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],442A,637238.067,4961895.011
,3750,Point_1740,12,Animal Location,1740,1740,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],060A,630018.4822,4961195.261
,3751,Point_1968,12,Animal Location,1968,1968,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],060B,629897.5114,4961121.065
,3752,Point_1989,12,Animal Location,1989,1989,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],060C,629707,4960480
,3753,Point_1745,12,Animal Location,1745,1745,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],062D,642673,4962040
,3754,Point_1742,12,Animal Location,1742,1742,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],062A,642805,4962150
,3755,Point_1744,12,Animal Location,1744,1744,1975,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],062C,644360.0665,4962920.96
,3756,Point_1743,12,Animal Location,1743,1743,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],062B,645609,4962370
,3757,Point_1973,12,Animal Location,1973,1973,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],263A,646778.0089,4964670.825
,3758,Point_4354,11.5,Animal Location,4589,4589,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],263B,645831.245,4964517.839
,3759,Point_1746,12,Animal Location,1746,1746,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],063A,645568,4965780
,3760,Point_1747,12,Animal Location,1747,1747,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],063B,645829.6565,4965883.003
,3761,Point_1748,12,Animal Location,1748,1748,3976,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],063C,646108,4966220
,3762,Point_4355,12.5,Animal Location,4591,4591,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],425A,649279,4968030
,3763,Point_4356,12.5,Animal Location,4590,4590,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],425B,649032.5019,4967783.13
,3764,Point_4357,12.5,Animal Location,4592,4592,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],485A,649259.5425,4968790.988
,3765,Point_2077,12,Animal Location,2077,2077,748,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],218A,648500.6754,4968927.848
,3766,Point_2213,10,Animal Location,2213,2213,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],526A,649189.554,4969499.908
,3767,Point_4358,4,Animal Location,4593,4593,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],526B,649190.943,4969462.81
,3768,Point_4359,10,Animal Location,4594,4594,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],426A,649446.7584,4970734.222
,3769,Point_4360,8.5,Animal Location,4595,4595,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],570A,651520.345,4970999.349
,3770,Point_1749,12,Animal Location,1749,1749,3974,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],064A,646093,4970300
,3771,Point_2122,12,Animal Location,2122,2122,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],064C,646175,4970220
,3772,Point_1750,12,Animal Location,1750,1750,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],064B,645534,4971050
,3773,Point_1962,12,Animal Location,1962,1962,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],068B,648653,4971820
,3774,Point_1763,12,Animal Location,1763,1763,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],068A,648614,4971550
,3775,Point_4361,8.5,Animal Location,4644,4644,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],545A,648745.729,4972978.032
,3776,Point_4362,4,Animal Location,4645,4645,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],068C,649018.0145,4971958.127
,3777,Point_1897,12,Animal Location,1897,1897,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],136A,654894.9096,4971388.46
,3778,Point_1898,12,Animal Location,1898,1898,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],136B,654708,4970730
,3779,Point_1764,12,Animal Location,1764,1764,3880,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],070A,653480,4969940
,3780,Point_2221,12,Animal Location,2221,2221,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],070B,653229,4969700
,3781,Point_2245,12,Animal Location,2245,2245,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],070C,653210,4969670
,3782,Point_4363,12.5,Animal Location,4646,4646,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],070D,653035,4969500
,3783,Point_4364,7,Animal Location,4647,4647,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],605A,654563.8327,4967687.441
,3784,Point_4365,10,Animal Location,4648,4648,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],413A,656628.2863,4973969.557
,3785,Point_2072,12,Animal Location,2072,2072,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],165C,658576.5554,4971549.206
,3786,Point_1963,12,Animal Location,1963,1963,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],165A,658782,4971850
,3787,Point_2009,12,Animal Location,2009,2009,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],165B,658708,4971360
,3788,Point_2015,12,Animal Location,2015,2015,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],194A,659242,4970280
,3789,Point_2045,12,Animal Location,2045,2045,5023,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],194B,659272,4970280
,3790,Point_4366,7.5,Animal Location,4650,4650,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],359B,655610.543,4976199.196
,3791,Point_4367,12.5,Animal Location,4652,4652,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],359A,655756,4975670
,3792,Point_4368,4,Animal Location,4651,4651,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],359C,655726.366,4975677.805
,3793,Point_4369,10,Animal Location,4649,4649,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],569A,652119.1847,4976325.167
,3794,Point_4370,8.5,Animal Location,4653,4653,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],571A,658752.2106,4963329.983
,3795,Point_4371,12.5,Animal Location,4655,4655,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],366A,648376.4357,4958539.823
,3796,Point_4372,10,Animal Location,4656,4656,0,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],366B,648877.3548,4958641.291
,3797,Point_4373,10,Animal Location,4654,4654,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],520A,656514.985,4959416.626
,3798,Point_1947,12,Animal Location,1947,1947,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],164A,626818,4953160
,3799,Point_1948,12,Animal Location,1948,1948,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],164B,626890.4781,4953284.633
,3801,Point_4375,12.5,Animal Location,4657,4657,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],164C,627026.9288,4953457.574
,3802,Point_4376,10,Animal Location,4658,4658,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],598A,625950.2276,4952203.768
,3804,Point_1735,12,Animal Location,1735,1735,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],058D,624647.991,4951171.598
,3805,Point_2222,12,Animal Location,2222,2222,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],058F,623896.094,4952483.545
,3806,Point_1733,12,Animal Location,1733,1733,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],058B,623840.8276,4952379.141
,3807,Point_1732,12,Animal Location,1732,1732,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],058A,623573.6627,4952448.275
,3808,Point_1734,12,Animal Location,1734,1734,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],058C,623152.7389,4952433.886
,3809,Point_1736,12,Animal Location,1736,1736,292,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],058E,623284.5007,4952350.398
,3810,Point_1892,12,Animal Location,1892,1892,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],131A,623556.9228,4948582.599
,3811,Point_2069,12,Animal Location,2069,2069,4517,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],131B,623526.4015,4948431.479
,3812,Point_1730,12,Animal Location,1730,1730,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],057C,629489,4947020
,3813,Point_1729,12,Animal Location,1729,1729,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],057B,629554.3969,4947061.942
,3814,Point_1728,12,Animal Location,1728,1728,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],057A,629667.8298,4947175.998
,3815,Point_1731,12,Animal Location,1731,1731,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],057D,630258,4947260
,3816,Point_4378,10,Animal Location,4659,4659,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],057E,629552.9673,4947117.518
,3817,Point_2304,12,Animal Location,2304,2304,5454,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],232B,632243,4949120
,3818,Point_2118,12,Animal Location,2118,2118,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],232A,632183,4949110
,3857,Point_4418,12.5,Animal Location,4668,4668,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],211C,643219.9424,4945810.051
,3858,Point_4419,12.5,Animal Location,4669,4669,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],211B,643188,4945830
,3859,Point_2075,12,Animal Location,2075,2075,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],211A,643179,4945820
,3860,Point_1720,12,Animal Location,1720,1720,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],054A,616576,4932000
,3861,Point_1721,12,Animal Location,1721,1721,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],054B,616827.9317,4932001.504
,3862,Point_4420,10,Animal Location,4670,4670,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],054C,616430.07,4931964.481
,3863,Point_1919,12,Animal Location,1919,1919,6642,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],564A,611012,4930750
,3864,Point_1969,12,Animal Location,1969,1969,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],564B,611113,4930750
,3865,Point_4421,2,Animal Location,4671,4671,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],564C,611023.248,4930791.002
,3866,Point_1879,12,Animal Location,1879,1879,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],122B,569523.4291,4917513.554
,3867,Point_1878,12,Animal Location,1878,1878,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],122A,569468.8993,4918599.468
,3868,Point_2035,12,Animal Location,2035,2035,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],122C,569136.6356,4918752.206
,3869,Point_1672,12,Animal Location,1672,1672,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],039A,568521,4921600
,3870,Point_1673,12,Animal Location,1673,1673,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],039B,568644,4921740
,3871,Point_4422,12.5,Animal Location,4672,4672,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],032D,556372,4927460
,3872,Point_4423,12.5,Animal Location,4673,4673,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],169A,541486.0505,4916366.341
,3873,Point_2319,12.5,Animal Location,2319,2319,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],169D,540859,4917550
,3874,Point_2153,12.5,Animal Location,2153,2153,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],169B,540801,4917530
,3875,Point_2302,12.5,Animal Location,2302,2302,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],169C,540879,4917660
,3876,Point_4424,12.5,Animal Location,4674,4674,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],169E,540904.3484,4917643.82
,3877,Point_2046,12.5,Animal Location,2046,2046,2519,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],201A,547717.1182,4914631.044
,3878,Point_2057,12.5,Animal Location,2057,2057,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],201B,547760,4914400
,3879,Point_1626,12,Animal Location,1626,1626,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],026B,550497.4814,4912799.2
,3880,Point_1628,12,Animal Location,1628,1628,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],026D,551701.4736,4913488.702
,3881,Point_1627,12,Animal Location,1627,1627,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],026C,551555,4912160
,3882,Point_1625,12,Animal Location,1625,1625,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],026A,553890.489,4911675.174
,3883,Point_2027,12,Animal Location,2027,2027,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],026E,554009.5519,4911604.02
,3884,Point_1629,12,Animal Location,1629,1629,3870,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],027A,544129.7186,4910658.933
,3885,Point_2162,12,Animal Location,2162,2162,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],246A,543790.5633,4906505.709
,3886,Point_4425,7,Animal Location,4675,4675,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],246B,543899.2505,4906443.116
,3887,Point_1616,12,Animal Location,1616,1616,7487,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],022A,533612.2217,4910704.171
,3888,Point_4426,10,Animal Location,4676,4676,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],314D,540841.265,4902529.737
,3889,Point_2349,12,Animal Location,2349,2349,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],314A,541229,4901790
,3890,Point_4427,8.5,Animal Location,4680,4680,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],314F,541472.693,4901765.172
,3891,Point_4428,12.5,Animal Location,4677,4677,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],314B,541230.5,4901724.5
,3892,Point_4429,7,Animal Location,4678,4678,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],314C,541271.478,4901775.673
,3893,Point_4430,4,Animal Location,4679,4679,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],314E,541345.693,4901758.557
,3894,Point_4431,4,Animal Location,4681,4681,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],391E,533315.2636,4899676.939
