dates QC,Field1,Plot QA/QC,ObsID,SignProtection?,Landowner,PK_NestSite,IntactDuringLastYearObs?,FK_NestArea,NestSiteName,YearLastMonitored,YearLastNestIntact,YearLastEagleOccupancy,YearFirstMonitored,HistoryComments,LandscapeHabitat,EH,FK_Geocode,County,IFWRegion,State/Province,Species,DBH,DateSiteEvaluation,TreeCondition,NestTreeStandProminence,NestTreeComments,Former MDIFW nest #,EO Code - #,Former USFWS nest #,Former NAS nest #,Comments nest # change,Former USFWS nest #1,Former NAS nest #1,Comments nest # change1,Former USFWS nest #11,Former NAS nest #11,Comments nest # change11,Edits?
FALSE,,TRUE,1799,,,083A,No,83,Todd Farm vicinity,2013,1974,1974,1965,,interior,BE083A,29110,Washington,C,ME,eastern white pine,89.3,7/3/1981,dead - top broken,supercanopy,,,ABNKC10010-240,68 (1972 - 1973); 69 (1974 - 1976),WA-22 (< 1971),,,,,,,,
FALSE,,TRUE,1800,,,083B,Yes,83,Todd Farm vicinity,2013,2013,2001,1977,,interior,BE083B,29110,Washington,C,ME,eastern white pine,96.8,7/3/1981,alive - top intact,dominant,Nest tree died and overall condition deteriorated notably during the years of eagle nesting activity.,,ABNKC10010-241,,,,,,,,,,
FALSE,,TRUE,4860,,,083C,No,83,Todd Farm vicinity,2013,1990,1990,1988,,interior,BE083C,29110,Washington,C,ME,eastern white pine,,,,,,,ABNKC10010-385,,,,,,,,,,
FALSE,,TRUE,1944,,,083D,Yes,83,Todd Farm vicinity,2013,2013,2013,2002,,interior,BE083D,29110,Washington,C,ME,eastern white pine,76.7,,alive - top intact,dominant,,,,,,,,,,,,,
FALSE,,TRUE,1801,,,084A,No,84,Day Cove vicinity,2013,1975,1973,1964,,interior,BE084A,29420,Washington,F,ME,sugar maple,,,alive - top intact,,,,ABNKC10010-242,17 (1972 - 1973); 70 (1974 - 1976),WA-16 (< 1971),,,,,,,,
FALSE,,TRUE,1802,,,084B,No,84,Day Cove vicinity,2013,1985,1984,1977,,interior,BE084B,29420,Washington,F,ME,eastern white pine,,,alive - top intact,,,,ABNKC10010-243,,,,,,,,,,
FALSE,,TRUE,1803,,,084C,No,84,Baskahegan Lake inlet vicinity,2013,1989,1990,1986,,interior,BE084C,29420,Washington,F,ME,eastern white pine,,,alive - top intact,,,,ABNKC10010-244,,,,,,,,,,
FALSE,,TRUE,2079,,,084D,Yes,84,Pine Island,2013,2013,2013,1993,,interior,BE084D,29420,Washington,F,ME,eastern white pine,78.3,,alive - top intact,dominant,,,ABNKC10010-520,,,,,,,,,,
FALSE,,TRUE,1804,,,085A,No,85,,2013,1975,1970,1968,,interior,BE085A,29170,Washington,F,ME,American elm,,,dead - top intact,dominant,,,ABNKC10010-245,16 (1972 - 1973); 71-1 (1974 - 1976),WA-11A (< 1971),,,,,,,,
FALSE,,TRUE,1805,,,085B,No,85,,2013,1975,1974,1972,,interior,BE085B,29170,Washington,F,ME,American elm,,,dead - top broken,,,,ABNKC10010-246,16A (1972 - 1973); 71-2 (1974 - 1976),,,,,,,,,
FALSE,,TRUE,1806,,,085C,No,85,,2013,2003,2003,1974,,interior,BE085C,29170,Washington,F,ME,sugar maple,,,alive - top intact,,,,ABNKC10010-247,71A (1974 - 1976),,,,,,,,,
FALSE,,TRUE,1807,,,085D,No,85,,2013,1981,,1978,No documented occupancy by eagles during surveys conducted through 2013 at this nest.,interior,BE085D,29170,Washington,F,ME,eastern white pine,,,,,,,ABNKC10010-248,,,,,,,,,,
FALSE,,TRUE,1808,,,085E,No,85,,2013,1963,1964,1963,,interior,BE085E,29170,Washington,F,ME,yellow birch,,,dead - top intact,dominant,,,ABNKC10010-249,,WA-11 (< 1971),,,,,,,,
FALSE,,TRUE,4790,,,085F,Yes,85,,2013,2013,2009,2009,,interior,BE085F,29170,Washington,F,ME,eastern white pine,,,alive - top intact,,,,,,,,,,,,,,
FALSE,,TRUE,7534,,,085G,Yes,85,,2013,2013,2013,2013,,interior,BE085G,29170,Washington,F,ME,eastern white pine,,,alive - top intact,dominant,,,,,,,,,,,,,
FALSE,,TRUE,1809,,,086A,No,86,Booming Ground vicinity,2013,1999,1995,1977,,interior,BE086A,29806,Washington,F,ME,eastern white pine,,,alive - top intact,supercanopy,,,ABNKC10010-250,,,,,,,,,,
FALSE,,TRUE,1810,,,086B,No,86,Booming Ground vicinity,2013,1984,1982,1980,,interior,BE086B,29806,Washington,F,ME,eastern white pine,61.7,7/16/1980,alive - top intact,dominant,Nest tree leader is dead above nest level.,,ABNKC10010-251,50 (1972 - 1973); 72 (1974 - 1976),,,,,,,,,
FALSE,,TRUE,4786,,,086C,,86,Pirate Brook Cove,2013,2013,2013,,This nest is on the New Brunswick side of the Spednik Lake border with Maine.,interior,,,Charlotte,,NB,eastern white pine,,,alive - top intact,dominant,,,,,,,,,,,,,
FALSE,,TRUE,1812,,,087A,No,87,,2013,1975,1974,1963,,interior,BE087A,19818,Penobscot,F,ME,red pine,44.3,8/22/1977,alive - top intact,dominant,,,ABNKC10010-252,50-1 (1972 - 1973); 72A (1974 - 1976),PE-3 (< 1971),,,,,,,,
FALSE,,TRUE,1811,,,087B,No,87,,2013,1982,1978,1966,,interior,BE087B,19818,Penobscot,F,ME,red pine,39.4,8/22/1977,alive - top intact,dominant,,,ABNKC10010-253,50-2 (1972 - 1973); 72 (1974 - 1976),PE-3A (< 1971),,,,,,,,
FALSE,,TRUE,1813,,,088A,No,88,,2013,1982,1978,1968,,interior,BE088A,21841,Piscataquis,F,ME,eastern white pine,,,alive - top intact,,,,ABNKC10010-254,12 (1972 - 1973); 73 (1974 - 1976),PI-3 (< 1971),,,,,,,,
FALSE,,TRUE,1814,,,088C,No,88,,2013,1984,1983,1978,,interior,BE088C,21841,Piscataquis,F,ME,eastern white pine,,,,,,,ABNKC10010-255,,,,,,,,,,
FALSE,,TRUE,1815,,,088D,No,88,,2013,2007,1996,1985,,interior,BE088D,21841,Piscataquis,F,ME,eastern white pine,,,alive - top intact,,,,ABNKC10010-256,,,,,,,,,,
FALSE,,TRUE,2030,,,088E,No,88,,2013,2003,1993,1992,,interior,BE088E,21838,Piscataquis,F,ME,eastern white pine,,,alive - top broken,,,,ABNKC10010-471,,,,,,,,,,
FALSE,,TRUE,2104,,,088F,Yes,88,,2013,2013,2007,1994,,interior,BE088F,21841,Piscataquis,F,ME,eastern white pine,,,alive - top intact,,,,ABNKC10010-545,,,,,,,,,,
FALSE,,TRUE,4012,,,088G,No,88,,2013,2008,2008,2003,,interior,BE088G,21838,Piscataquis,F,ME,eastern white pine,,,alive - top intact,,,,,,,,,,,,,,
TRUE,,TRUE,8108,,,088H,Yes,88,,2013,2013,2013,2013,,interior,BE088H,21841,Piscataquis,F,ME,eastern white pine,,,alive - top intact,dominant,,,,,,,,,,,,,
FALSE,,TRUE,1816,,,089A,No,89,,2013,1984,1984,1977,,interior,BE089A,21838,Piscataquis,F,ME,eastern white pine,66.5,8/22/1977,alive - top intact,supercanopy,Nest tree leader is dead above nest level.,,ABNKC10010-257,,,,,,,,,,
FALSE,,TRUE,1817,,,089B,Yes,89,,2013,2013,2013,1977,,interior,BE089B,21834,Piscataquis,F,ME,eastern white pine,56.4,8/22/1977,alive - top intact,supercanopy,Nest tree leader is dead above nest level.,,ABNKC10010-258,,,,,,,,,,
FALSE,,TRUE,1818,,,089C,No,89,,2013,1995,1982,1977,,interior,BE089C,21833,Piscataquis,F,ME,eastern white pine,67.8,8/22/1977,alive - top intact,supercanopy,,,ABNKC10010-259,,,,,,,,,,
FALSE,,TRUE,1819,,,089D,No,89,,2013,1990,1985,1981,,interior,BE089D,21838,Piscataquis,F,ME,eastern white pine,63.9,7/18/1981,alive - top intact,supercanopy,Nest tree leader is dead above nest level.,,ABNKC10010-260,,,,,,,,,,
FALSE,,TRUE,2105,,,089E,No,89,,2013,2007,2007,1994,,interior,BE089E,21833,Piscataquis,F,ME,eastern white pine,,,alive - top intact,,,,ABNKC10010-546,,,,,,,,,,
FALSE,,TRUE,1820,,,090A,Yes,90,,2014,2014,2013,1967,,interior,BE090A,21824,Piscataquis,G,ME,eastern white pine,85.3,7/10/1980,alive - top intact,supercanopy,,,ABNKC10010-261,54 (1972 - 1973); 74 (1974 - 1976),PI-2A (< 1971),,,,,,,,
FALSE,,TRUE,1821,,,090B,No,90,,2013,1968,,1966,No documented occupancy by eagles during surveys conducted through 2013 at this nest.,interior,BE090B,21824,Piscataquis,G,ME,eastern white pine,,,,,,,ABNKC10010-262,,PI-2 (< 1971),,,,,,,,
FALSE,,TRUE,1979,,,090C,No,90,,2013,1996,1993,1990,,interior,BE090C,21824,Piscataquis,G,ME,eastern white pine,,,,,,,ABNKC10010-420,,,,,,,,,,
FALSE,,TRUE,1980,,,090D,No,90,,2013,1996,1992,1990,,interior,BE090D,21807,Piscataquis,G,ME,eastern white pine,,,,,,,ABNKC10010-421,,,,,,,,,,
FALSE,,TRUE,4025,,,090E,No,90,,2013,2006,2006,2006,,interior,BE090E,21824,Piscataquis,G,ME,eastern white pine,,,,,,,,,,,,,,,,,
FALSE,,TRUE,1822,,,091A,No,91,,2013,2008,2013,1972,,interior,BE091A,21864,Piscataquis,E,ME,eastern white pine,91.2,7/1/1979,alive - top intact,supercanopy,,,ABNKC10010-263,55 (1972 - 73); 75 (1974 - 1976),,,,,,,,,
FALSE,,TRUE,1823,,,091B,No,91,,2013,1981,1978,1974,,interior,BE091B,21864,Piscataquis,E,ME,eastern white pine,72.1,7/3/1978,alive - top broken,supercanopy,,,ABNKC10010-264,75A (1974 - 1976),,,,,,,,,
FALSE,,TRUE,1824,,,091C,No,91,,2013,1983,,1978,No documented occupancy by eagles during surveys conducted through 2013 at this nest.,interior,BE091C,21864,Piscataquis,E,ME,eastern white pine,,,alive - top broken,dominant,,,ABNKC10010-265,,,,,,,,,,
FALSE,,TRUE,4019,,,091D,No,91,,2013,2006,2006,2006,,interior,BE091D,21864,Piscataquis,E,ME,eastern white pine,,,alive - top broken,dominant,,,,,,,,,,,,,
FALSE,,TRUE,1825,,,092A,No,92,,2013,1974,,1972,No documented occupancy by eagles during surveys conducted through 2013 at this nest.,interior,BE092A,21808,Piscataquis,E,ME,eastern white pine,,,,,,,ABNKC10010-266,,,,,,,,,,
FALSE,,TRUE,1826,,,092B,No,92,,2013,1978,1977,1974,,interior,BE092B,21825,Piscataquis,E,ME,sugar maple,,,alive - top intact,,,,ABNKC10010-267,75B (1974 - 1976),,,,,,,,,
FALSE,,TRUE,1827,,,092C,No,92,,2013,1994,1992,1978,,interior,BE092C,21825,Piscataquis,E,ME,eastern white pine,,,,,,,ABNKC10010-268,,,,,,,,,,
FALSE,,TRUE,1828,,,092D,No,92,Ronco Brook area,2013,1972,,1972,No documented occupancy by eagles during surveys conducted through 2013 at this nest.,interior,BE092D,21806,Piscataquis,E,ME,eastern white pine,,,dead - top intact,,,,ABNKC10010-269,10 (1972 - 1973),,,,,,,,,
FALSE,,TRUE,1829,,,092E,No,92,,2013,1987,1986,1986,,interior,BE092E,21825,Piscataquis,E,ME,eastern white pine,,,,,,,ABNKC10010-270,,,,,,,,,,
FALSE,,TRUE,2078,,,092F,No,92,,2013,2000,2000,1993,,interior,BE092F,21825,Piscataquis,E,ME,eastern white pine,,,alive - top intact,,,,ABNKC10010-519,,,,,,,,,,
FALSE,,TRUE,2335,,,092G,No,92,,2013,2001,2001,2001,,interior,BE092G,21825,Piscataquis,E,ME,eastern white pine,,,alive - top intact,,,,ABNKC10010-776,,,,,,,,,,
FALSE,,TRUE,7701,,,092H,Yes,92,,2014,2014,2014,2012,,interior,BE092H,21808,Piscataquis,E,ME,eastern white pine,,,alive - top intact,dominant,,,,,,,,,,,,,
FALSE,,TRUE,1830,,,093A,No,93,Great Pond Mountain northerly slope,2014,1981,1977,1973,,interior,BE093A,9220,Hancock,C,ME,northern red oak,59.2,,alive - top intact,,,,ABNKC10010-271,60 (1973); 77 (1974 - 1976),,,,,,,,,
FALSE,,TRUE,1831,,,094A,Yes,94,,2014,2014,2014,1962,,coastal,BE094A,27170,Waldo,B,ME,eastern white pine,71.4,5/26/1977,alive - top intact,supercanopy,,,ABNKC10010-272,63 (1972 - 1973); 78 (1974 - 1976),WL-1 (< 1971),,,,,,,,
FALSE,,TRUE,1832,,,094B,No,94,,2014,1994,1987,1987,,coastal,BE094B,27050,Waldo,B,ME,eastern white pine,,,alive - top intact,,,,ABNKC10010-273,,,,,,,,,,
FALSE,,TRUE,2031,,,094C,No,94,,2014,1995,1995,1992,,coastal,BE094C,27050,Waldo,B,ME,eastern white pine,,,alive - top intact,,,,ABNKC10010-472,,,,,,,,,,
FALSE,,TRUE,4090,,,094D,Yes,94,,2013,2013,2009,2008,,coastal,BE094D,9070,Hancock,C,ME,eastern white pine,,,alive - top intact,,,,,,,,,,,,,,
FALSE,,TRUE,1834,,,095B,Yes,95,,2013,2013,2013,1983,,interior,BE095B,19510,Penobscot,F,ME,eastern white pine,,,alive - top intact,,,,ABNKC10010-275,,,,,,,,,,
FALSE,,TRUE,2324,,,095C,No,95,,2013,2009,2008,2000,,interior,BE095C,19510,Penobscot,F,ME,eastern white pine,,,alive - top intact,,,,ABNKC10010-765,,,,,,,,,,
FALSE,,TRUE,1835,,,096A,No,96,,2013,1983,1983,1976,,interior,BE096A,19310,Penobscot,F,ME,eastern white pine,119.4,7/6/1978,alive - top intact,supercanopy,,,ABNKC10010-276,78B (1976),,,,,,,,,
FALSE,,TRUE,1836,,,096B,No,96,,2013,1992,1991,1984,,interior,BE096B,19310,Penobscot,F,ME,eastern white pine,,,alive - top intact,,,,ABNKC10010-277,,,,,,,,,,
FALSE,,TRUE,3972,,,096C,Yes,96,,2013,2013,2013,2004,,interior,BE096C,19200,Penobscot,F,ME,eastern white pine,86.9,,alive - top intact,,,,,,,,,,,,,,
FALSE,,TRUE,1837,,,097A,No,97,,2013,2003,2001,1976,,interior,BE097A,19420,Penobscot,F,ME,eastern white pine,67.3,7/6/1978,alive - top intact,dominant,"Nest tree leader was alive when first used, but it died during the years of eagle nesting activity.",,ABNKC10010-278,78C (1976),,,,,,,,,
FALSE,,TRUE,3985,,,097D,Yes,97,,2013,2013,2013,2002,,interior,BE097D,19420,Penobscot,F,ME,eastern white pine,88.8,,alive - top intact,,,,,,,,,,,,,,
FALSE,,TRUE,1839,,,098A,No,98,,2013,1997,2000,1977,,interior,BE098A,19440,Penobscot,F,ME,eastern white pine,66.1,8/4/1977,alive - top intact,dominant,,,ABNKC10010-280,78D (1977),,,,,,,,,
FALSE,,TRUE,1841,,,098C,No,98,Spectacle Island,2013,1993,1990,1982,,interior,BE098C,19814,Penobscot,F,ME,quaking aspen,,,,,,,ABNKC10010-282,,,,,,,,,,
FALSE,,TRUE,2272,,,098D,Yes,98,,2013,2013,2013,1997,,interior,BE098D,19440,Penobscot,F,ME,eastern white pine,,,alive - top intact,,,,ABNKC10010-713,,,,,,,,,,
FALSE,,TRUE,3998,,,098E,No,98,,2013,2010,2009,2005,,interior,BE098E,19440,Penobscot,F,ME,eastern white pine,,,alive - top intact,,,,,,,,,,,,,,
FALSE,,TRUE,1842,,,099A,No,99,Eagle Island,2013,1975,,1972,No documented occupancy by eagles during surveys conducted through 2013 at this nest.,coastal,BE099A,5110,Cumberland,A,ME,northern red oak,,,alive - top intact,,Nest tree leader is dead above nest level.,,ABNKC10010-283,18 (1974 - 1976),,,,,,,,,
FALSE,,TRUE,7472,,,099B,Yes,99,Haskell Island,2013,2013,2012,2012,,coastal,BE099B,5110,Cumberland,A,ME,spruce,,,dead - top broken,dominant,,,,,,,,,,,,,
TRUE,,TRUE,8109,,,099C,Yes,99,Haskell Island,2013,2013,2013,2013,,coastal,BE099C,5110,Cumberland,A,ME,spruce,,,alive - top broken,dominant,,,,,,,,,,,,,
FALSE,,TRUE,1844,,,100B,No,100,,2013,1984,1989,1978,,interior,BE100B,9200,Hancock,C,ME,eastern white pine,81.3,7/19/1978,alive - top intact,supercanopy,,,ABNKC10010-285,,,,,,,,,,
FALSE,,TRUE,2216,,,101C,Yes,101,Liza Dunn Point shoreline,2013,2013,2013,1997,,coastal,BE101C,29350,Washington,C,ME,eastern white pine,,,alive - top intact,,,,ABNKC10010-657,,,,,,,,,,
FALSE,,TRUE,1846,,,102A,No,102,Courthouse Point upland,2013,1968,1965,1962,,coastal,BE102A,15070,Lincoln,B,ME,eastern white pine,,,,,,,ABNKC10010-287,,LI-1 (< 1971),,,,,,,,
FALSE,,TRUE,3888,,,102B,Yes,102,Courthouse Point vicinity,2014,2014,2014,2002,,coastal,BE102B,15070,Lincoln,B,ME,eastern white pine,,,alive - top intact,,,,,,,,,,,,,,
FALSE,,TRUE,1847,,,103A,No,103,,2013,1964,2006,1962,,interior,BE103A,15110,Lincoln,B,ME,eastern white pine,,,,,,,ABNKC10010-288,,LI-3 (< 1971),,,,,,,,
FALSE,,TRUE,1848,,,104A,No,104,,2013,1963,2012,1962,,interior,BE104A,15050,Lincoln,B,ME,eastern white pine,,,,,,,ABNKC10010-289,,LI-2 (< 1971),,,,,,,,
FALSE,,TRUE,1849,,,105A,No,105,,2013,1963,1963,1963,,interior,BE105A,15040,Lincoln,B,ME,eastern white pine,,,,,,,ABNKC10010-290,,LI-5 (< 1971),,,,,,,,
FALSE,,TRUE,1850,,,106A,No,106,Atlantic Highway shoreline,2013,1967,1963,1962,,coastal,BE106A,13170,Knox,B,ME,eastern white pine,,,,,,,ABNKC10010-291,,KN-1 (< 1971),,,,,,,,
FALSE,,TRUE,1851,,,106B,No,106,Four Rod Road shoreline,2013,1967,,1967,No documented occupancy by eagles during surveys conducted through 2013 at this nest.,coastal,BE106B,13170,Knox,B,ME,eastern white pine,,,,,,,ABNKC10010-292,,KN-1A (< 1971),,,,,,,,
FALSE,,TRUE,2060,,,106C,No,106,Atlantic Highway shoreline,2013,1999,1994,1993,,coastal,BE106C,13170,Knox,B,ME,eastern white pine,,,,,,,ABNKC10010-501,,,,,,,,,,
FALSE,,TRUE,2200,,,106D,Yes,106,Clemment Point vicinity,2013,2013,2013,1996,,coastal,BE106D,13170,Knox,B,ME,eastern white pine,,,alive - top intact,,,,ABNKC10010-641,,,,,,,,,,
FALSE,,TRUE,4737,,,106E,No,106,Four Rod Road shoreline,2013,2006,2004,2004,,coastal,BE106E,13170,Knox,B,ME,eastern white pine,,,alive - top intact,,,,,,,,,,,,,,
FALSE,,TRUE,1852,,,107A,No,107,Spectacle Island,2013,1965,1963,1962,,coastal,BE107A,13160,Knox,B,ME,red spruce,,,,,,,ABNKC10010-293,,KN-2 (< 1971),,,,,,,,
FALSE,,TRUE,1853,,,107B,No,107,Crane Island,2013,1991,1991,1986,,coastal,BE107B,13160,Knox,B,ME,red spruce,,,alive - top intact,,,,ABNKC10010-294,,,,,,,,,,
FALSE,,TRUE,2033,,,107C,No,107,Crane Island islet,2013,2004,2005,1992,,coastal,BE107C,13160,Knox,B,ME,red spruce,,,alive - top broken,dominant,Nest tree leader was alive when first used.  Nest tree condition deteriorated notably during the years of eagle nesting activity.,,ABNKC10010-474,,,,,,,,,,
FALSE,,TRUE,4733,,,107D,No,107,Spectacle Island,2013,2006,2006,2006,,coastal,BE107D,13160,Knox,B,ME,red spruce,,,alive - top broken,,,,,,,,,,,,,,
FALSE,,TRUE,4734,,,107E,No,107,Crane Island,2013,2009,2009,2008,,coastal,BE107E,13160,Knox,B,ME,red spruce,,,alive - top intact,,,,,,,,,,,,,,
FALSE,,TRUE,5092,,,107F,No,107,Crane Island,2013,2012,2012,2010,,coastal,BE107F,13160,Knox,B,ME,red spruce,,,alive - top intact,dominant,,,,,,,,,,,,,
TRUE,,TRUE,8110,,,107G,Yes,107,Crane Island islet,2013,2013,2013,2013,,coastal,BE107G,13160,Knox,B,ME,red spruce,,,alive - top broken,dominant,,,,,,,,,,,,,
FALSE,,TRUE,1854,,,108A,No,108,Calderwood Neck - Mill Priviledge,2013,1983,1965,1962,,coastal,BE108A,13160,Knox,B,ME,eastern white pine,,,alive - top intact,,,,ABNKC10010-295,,KN-3 (< 1971),,,,,,,,
FALSE,,TRUE,1855,,,108B,No,108,Calderwood Neck - Mill Priviledge,2013,1970,,1962,No documented occupancy by eagles during surveys conducted through 2013 at this nest.,coastal,BE108B,13160,Knox,B,ME,eastern white pine,,,alive - top intact,,,,ABNKC10010-296,,"KN-3A, KN-4 (< 1971)",,,,,,,,
FALSE,,TRUE,2093,,,108C,No,108,Bluff Head,2013,1996,1995,1994,,coastal,BE108C,13160,Knox,B,ME,red spruce,,,,,,,ABNKC10010-534,,,,,,,,,,
FALSE,,TRUE,2102,,,108D,No,108,Neck Island,2013,1995,,1994,No documented occupancy by eagles during surveys conducted through 2013 at this nest.,coastal,BE108D,13160,Knox,B,ME,red spruce,,,,,,,ABNKC10010-543,,,,,,,,,,
FALSE,,TRUE,1591,,,108E,Yes,108,Penobscot Island,2013,2013,2013,1996,,coastal,BE108E,13160,Knox,B,ME,eastern white pine,,,alive - top intact,,,,ABNKC10010-032,,,,,,,,,,
FALSE,,TRUE,1856,,,109A,Yes,109,Stimpsons Island,2013,2013,2013,1962,,coastal,BE109A,13080,Knox,B,ME,eastern white pine,,,alive - top intact,,,,ABNKC10010-297,,KN-5 (< 1971),,,,,,,,
FALSE,,TRUE,1857,,,109B,No,109,Stimpsons Island,2013,,,1962,Nest and the nest tree were fallen when first discovered.,coastal,BE109B,13080,Knox,B,ME,red spruce,,,,,,,ABNKC10010-298,,,,,,,,,,
FALSE,,TRUE,1858,,,110A,No,110,,2013,1986,,1968,No documented occupancy by eagles during surveys conducted through 2013 at this nest.,coastal,BE110A,29310,Washington,C,ME,eastern white pine,,,,,,,ABNKC10010-299,,WA-23 (< 1971),,,,,,,,
FALSE,,TRUE,1859,,,111A,No,111,Shoppee Island,2013,1970,1969,1968,,coastal,BE111A,29390,Washington,C,ME,red spruce,,,dead - top broken,co-dominant,,,ABNKC10010-300,,WA-27 (< 1971),,,,,,,,
FALSE,,TRUE,1860,,,111B,No,111,Shoppee Island,2013,1980,1980,1980,,coastal,BE111B,29390,Washington,C,ME,red spruce,,,alive - top broken,dominant,,,ABNKC10010-301,,,,,,,,,,
FALSE,,TRUE,1861,,,111C,No,111,Shoppee Island,2013,1982,,1980,No documented occupancy by eagles during surveys conducted through 2013 at this nest.,coastal,BE111C,29390,Washington,C,ME,red spruce,,,dead - top broken,dominant,,,ABNKC10010-302,,,,,,,,,,
FALSE,,TRUE,1862,,,111D,No,111,Great Head vicinity,2013,1998,1998,1981,,coastal,BE111D,29250,Washington,C,ME,yellow birch,35.8,6/9/1982,alive - top intact,dominant,,,ABNKC10010-303,,,,,,,,,,
FALSE,,TRUE,2297,,,111E,No,111,Great Head vicinity,2013,2000,2000,1999,,coastal,BE111E,29250,Washington,C,ME,red spruce,,,,,,,ABNKC10010-738,,,,,,,,,,
FALSE,,TRUE,4521,,,111F,Yes,111,Marsh Island bar vicinity,2013,2013,2013,2001,,coastal,BE111F,29250,Washington,C,ME,red spruce,,,alive - top intact,,,,,,,,,,,,,,
FALSE,,TRUE,5135,,,111G,Yes,111,Marsh Island,2013,2013,2011,2010,,coastal,BE111G,29250,Washington,C,ME,yellow birch,,,alive - top intact,dominant,,,,,,,,,,,,,
FALSE,,TRUE,1863,,,112A,No,112,,2013,1964,1963,1963,,interior,BE112A,25818,Somerset,D,ME,eastern white pine,,,dead - top intact,,,,ABNKC10010-304,,SO-1 (< 1971),,,,,,,,
FALSE,,TRUE,1864,,,113A,No,113,,2013,1968,,1967,No documented occupancy by eagles during surveys conducted through 2013 at this nest.,interior,BE113A,21812,Piscataquis,F,ME,eastern white pine,,,alive - top intact,dominant,Nest tree leader was alive when first used.  Nest tree condition deteriorated notably during the years of eagle nesting activity.,,ABNKC10010-305,,PI-1A (< 1971),,,,,,,,
FALSE,,TRUE,1865,,,113B,No,113,,2013,1968,1962,1962,,interior,BE113B,21812,Piscataquis,F,ME,eastern white pine,,,alive - top intact,dominant,,,ABNKC10010-306,,PI-1 (< 1971),,,,,,,,
FALSE,,TRUE,1866,,,114A,Yes,114,Hay Pond islet,2013,2013,,1969,Nest was used only by ospreys during the period 1980 - 2013.,interior,BE114A,19831,Penobscot,F,ME,eastern white pine,,,,,,,ABNKC10010-307,,,,,,,,,,
FALSE,,TRUE,1868,,,115A,No,115,,2013,1965,1962,1962,,interior,BE115A,19833,Penobscot,F,ME,eastern white pine,,,alive - top intact,dominant,,,ABNKC10010-309,,PE-1 (< 1971),,,,,,,,
FALSE,,TRUE,1869,,,115B,No,115,,2013,1967,2000,1967,Infrequent territorial behavior by adult eagle(s)  was noted only twice during 1968  - 2000 following destruction of this nest in 1967.,interior,BE115B,19833,Penobscot,F,ME,eastern hemlock,,,alive - top intact,dominant,,,ABNKC10010-310,,PE-1A (< 1971),,,,,,,,
FALSE,,TRUE,1870,,,116A,No,116,,2013,2000,1965,1963,Infrequent territorial behavior by adult eagle(s)  was noted only twice during 1965 - 2000 following destruction of this nest in 1965.,interior,BE116A,3858,Aroostook,G,ME,eastern white pine,,,,,,,ABNKC10010-311,,AR-1 (< 1971),,,,,,,,
FALSE,,TRUE,2034,,,116B,No,116,,2013,1999,1993,1992,,interior,BE116B,3858,Aroostook,G,ME,eastern white pine,,,,,,,ABNKC10010-475,,,,,,,,,,
FALSE,,TRUE,4049,,,116C,No,116,,2013,2003,2003,2003,,interior,BE116C,3858,Aroostook,G,ME,eastern white pine,,,,,,,,,,,,,,,,,
FALSE,,TRUE,4048,,,116D,No,116,,2013,2009,2009,2004,,interior,BE116D,3858,Aroostook,G,ME,eastern white pine,,,,,,,,,,,,,,,,,
FALSE,,TRUE,5315,,,116E,No,116,,2013,2010,2010,2010,,interior,BE116E,3870,Aroostook,G,ME,eastern white pine,,,alive - top intact,dominant,,,,,,,,,,,,,
TRUE,,TRUE,8111,,,116F,Yes,116,,2013,2013,2013,2013,,interior,BE116F,3870,Aroostook,G,ME,bigtooth aspen,,,alive - top intact,dominant,,,,,,,,,,,,,
FALSE,,TRUE,1871,,,117A,No,117,,2013,2001,2002,1980,,interior,BE117A,29030,Washington,C,ME,eastern white pine,136.5,7/3/1981,alive - top intact,supercanopy,,,ABNKC10010-312,,,,,,,,,,
FALSE,,TRUE,2301,,,117B,No,117,,2013,1999,1999,1999,,interior,BE117B,29030,Washington,C,ME,eastern white pine,,,alive - top broken,dominant,,,ABNKC10010-742,,,,,,,,,,
FALSE,,TRUE,4868,,,117C,Yes,117,,2013,2013,2013,2001,This nest is on the New Brunswick side of the Saint Croix River border with Maine.,interior,BE117C,,Charlotte,,NB,eastern white pine,,,alive - top intact,,,,,,,,,,,,,,
FALSE,,TRUE,1872,,,118A,No,118,,2013,1996,1996,1980,,interior,BE118A,29804,Washington,C,ME,eastern white pine,,,alive - top intact,,,,ABNKC10010-313,,,,,,,,,,
FALSE,,TRUE,2220,,,118B,Yes,118,,2013,2013,2013,1997,,interior,BE118B,29804,Washington,C,ME,eastern white pine,,,,,,,ABNKC10010-661,,,,,,,,,,
