serial,GPS_date_YYYY-MM-DD,GPS_utc_HH:MM:SS,GPS_YYYY-MM-DD_HH:MM:SS,lat,lon,hdop,fix,cog,speed,alt,data_voltage,solar_charge,solar_current,nsats,vdop,geo,activity,inactivity,temperature,time_to_fix 
89014103256345345895,2014-03-10,11:47:38,2014-03-10 11:47:38,44.6441,-67.554794,2.2,3,,0.0,29.0,3.74,4.4,0.05,,2.0,,,,,
89014103256345345895,2014-03-10,11:31:27,2014-03-10 11:31:27,44.644234,-67.554962,1.4,3,,0.0,30.0,3.74,3.15,0.0,,1.7,,,,,
89014103256345345895,2014-03-10,11:15:40,2014-03-10 11:15:40,44.64423,-67.554893,1.3,3,,0.0,24.0,3.74,3.29,0.0,,1.5,,,,,
89014103256345345895,2014-03-10,11:00:03,2014-03-10 11:00:03,44.644218,-67.55497,1.0,3,,0.0,25.0,3.74,2.55,0.0,,1.2,,,,,
89014103256345345895,2014-03-09,22:23:10,2014-03-09 22:23:10,44.644245,-67.554817,1.2,3,,0.0,38.0,3.75,2.16,0.0,,1.5,,,,,
89014103256345345895,2014-03-09,22:16:27,2014-03-09 22:16:27,44.644283,-67.554886,1.4,3,,0.0,39.0,3.75,2.46,0.0,,1.9,,,,,
89014103256345345895,2014-03-09,22:00:39,2014-03-09 22:00:39,44.644218,-67.554825,1.3,3,,0.0,41.0,3.75,2.92,0.0,,2.1,,,,,
89014103256345345895,2014-03-09,21:44:58,2014-03-09 21:44:58,44.644215,-67.554848,2.2,3,,0.0,38.0,3.75,4.11,0.0,,1.9,,,,,
89014103256345345895,2014-03-09,21:29:09,2014-03-09 21:29:09,44.644173,-67.55481,1.2,3,,0.0,31.0,3.75,3.91,0.0,,2.1,,,,,
89014103256345345895,2014-03-09,21:13:27,2014-03-09 21:13:27,44.644264,-67.554893,1.1,3,,0.0,31.0,3.76,4.3,0.0,,2.1,,,,,
89014103256345345895,2014-03-09,20:57:39,2014-03-09 20:57:39,44.644249,-67.554909,1.0,3,,0.0,31.0,3.76,4.27,0.0,,1.9,,,,,
89014103256345345895,2014-03-09,20:41:57,2014-03-09 20:41:57,44.644226,-67.554939,1.6,3,,0.0,24.0,3.76,4.34,0.0,,2.3,,,,,
89014103256345345895,2014-03-09,20:26:09,2014-03-09 20:26:09,44.644363,-67.554962,1.8,3,,0.0,22.0,3.76,4.2,0.0,,3.4,,,,,
89014103256345345895,2014-03-09,20:10:27,2014-03-09 20:10:27,44.644279,-67.554886,1.5,3,,0.0,40.0,3.76,4.41,0.08,,2.3,,,,,
89014103256345345895,2014-03-09,19:54:40,2014-03-09 19:54:40,44.644234,-67.55497,1.4,3,,0.0,28.0,3.76,4.4,0.0,,1.7,,,,,
89014103256345345895,2014-03-09,19:38:56,2014-03-09 19:38:56,44.644249,-67.554955,1.8,3,,0.0,23.0,3.76,4.83,0.0,,2.1,,,,,
89014103256345345895,2014-03-09,19:23:09,2014-03-09 19:23:09,44.647694,-67.551933,1.2,3,,0.0,43.0,3.76,5.78,5.09,,1.2,,,,,
89014103256345345895,2014-03-09,19:07:28,2014-03-09 19:07:28,44.653221,-67.544815,1.2,3,,0.0,38.0,3.76,5.07,0.0,,2.7,,,,,
89014103256345345895,2014-03-09,18:51:39,2014-03-09 18:51:39,44.652855,-67.542084,1.1,3,,0.0,42.0,3.77,4.81,0.0,,1.8,,,,,
89014103256345345895,2014-03-09,18:35:58,2014-03-09 18:35:58,44.65287,-67.542137,1.3,3,,0.0,47.0,3.77,4.98,0.0,,1.7,,,,,
89014103256345345895,2014-03-09,18:20:09,2014-03-09 18:20:09,44.652851,-67.542038,1.4,3,,0.0,33.0,3.77,5.29,0.0,,2.1,,,,,
89014103256345345895,2014-03-09,18:04:27,2014-03-09 18:04:27,44.669788,-67.473625,1.4,3,,17.0,593.0,3.79,6.13,22.08,,1.5,,,,,
89014103256345345895,2014-03-09,17:48:38,2014-03-09 17:48:38,44.682598,-67.446617,1.2,3,,21.0,250.0,3.78,6.17,20.64,,1.8,,,,,
89014103256345345895,2014-03-09,17:32:57,2014-03-09 17:32:57,44.701042,-67.409859,1.3,3,,28.0,113.0,3.78,6.06,46.99,,1.5,,,,,
89014103256345345895,2014-03-09,17:17:10,2014-03-09 17:17:10,44.7113,-67.379646,2.6,3,,0.0,72.0,3.76,5.3,0.0,,3.1,,,,,
89014103256345345895,2014-03-09,17:01:25,2014-03-09 17:01:25,44.713806,-67.323639,1.7,3,,29.0,320.0,3.78,6.04,39.42,,2.3,,,,,
89014103256345345895,2014-03-09,16:45:39,2014-03-09 16:45:39,44.740623,-67.288895,1.4,3,,31.0,172.0,3.77,6.25,74.4,,2.0,,,,,
89014103256345345895,2014-03-09,16:29:56,2014-03-09 16:29:56,44.766781,-67.253433,1.4,3,,24.0,80.0,3.74,6.21,83.18,,2.0,,,,,
89014103256345345895,2014-03-09,16:14:09,2014-03-09 16:14:09,44.778172,-67.236404,1.5,3,,0.0,76.0,3.71,5.67,4.76,,2.2,,,,,
89014103256345345895,2014-03-09,15:58:56,2014-03-09 15:58:56,44.77758,-67.232193,1.3,3,,17.0,97.0,3.74,6.2,76.46,,1.7,,,,,
89014103256345345895,2014-03-09,15:43:09,2014-03-09 15:43:09,44.780052,-67.227493,1.5,3,,0.0,46.0,3.7,4.81,0.0,,2.1,,,,,
89014103256345345895,2014-03-09,15:27:34,2014-03-09 15:27:34,44.780056,-67.227547,1.2,3,,0.0,50.0,3.7,4.66,0.0,,1.3,,,,,
89014103256345345895,2014-03-09,15:11:39,2014-03-09 15:11:39,44.780136,-67.227493,1.3,3,,0.0,61.0,3.7,4.87,0.0,,1.4,,,,,
89014103256345345895,2014-03-09,14:56:03,2014-03-09 14:56:03,44.78014,-67.227455,2.5,3,,0.0,65.0,3.7,4.87,0.0,,3.7,,,,,
89014103256345345895,2014-03-09,14:40:10,2014-03-09 14:40:10,44.780071,-67.227531,1.3,3,,0.0,65.0,3.7,4.54,0.0,,1.9,,,,,
89014103256345345895,2014-03-09,14:24:26,2014-03-09 14:24:26,44.780113,-67.227554,1.3,3,,0.0,43.0,3.7,4.59,0.0,,1.8,,,,,
89014103256345345895,2014-03-09,14:08:39,2014-03-09 14:08:39,44.780113,-67.22747,1.1,3,,0.0,62.0,3.7,4.69,0.0,,1.2,,,,,
89014103256345345895,2014-03-09,13:52:57,2014-03-09 13:52:57,44.78014,-67.227493,2.2,3,,0.0,64.0,3.7,4.59,0.0,,2.6,,,,,
89014103256345345895,2014-03-09,13:37:09,2014-03-09 13:37:09,44.780121,-67.22757,1.1,3,,0.0,45.0,3.7,4.67,0.0,,1.5,,,,,
89014103256345345895,2014-03-09,13:21:27,2014-03-09 13:21:27,44.780075,-67.227524,3.0,3,,0.0,47.0,3.7,4.75,0.0,,4.6,,,,,
89014103256345345895,2014-03-09,13:05:39,2014-03-09 13:05:39,44.780056,-67.227547,2.3,3,,0.0,41.0,3.7,4.83,0.0,,3.0,,,,,
89014103256345345895,2014-03-09,12:50:57,2014-03-09 12:50:57,44.78014,-67.227592,1.2,3,,0.0,51.0,3.7,4.59,0.0,,1.7,,,,,
89014103256345345895,2014-03-09,12:34:39,2014-03-09 12:34:39,44.780109,-67.227661,1.4,3,,0.0,57.0,3.7,2.92,0.0,,2.5,,,,,
89014103256345345895,2014-03-09,12:18:57,2014-03-09 12:18:57,44.780151,-67.227592,1.9,3,,0.0,50.0,3.7,3.13,0.0,,2.0,,,,,
89014103256345345895,2014-03-09,12:03:10,2014-03-09 12:03:10,44.78006,-67.227524,1.4,3,,0.0,56.0,3.7,4.67,0.0,,1.9,,,,,
89014103256345345895,2014-03-09,11:47:26,2014-03-09 11:47:26,44.780193,-67.227707,2.1,3,,0.0,52.0,3.7,4.69,0.0,,1.7,,,,,
89014103256345345895,2014-03-09,11:31:39,2014-03-09 11:31:39,44.779995,-67.227585,1.7,3,,0.0,65.0,3.7,4.4,0.03,,1.6,,,,,
89014103256345345895,2014-03-09,11:15:58,2014-03-09 11:15:58,44.780052,-67.227646,1.2,3,,0.0,66.0,3.7,2.39,0.0,,1.6,,,,,
89014103256345345895,2014-03-09,11:00:09,2014-03-09 11:00:09,44.780052,-67.227516,2.4,3,,0.0,64.0,3.7,1.71,0.0,,2.6,,,,,
89014103256345345895,2014-03-08,22:21:27,2014-03-08 22:21:27,44.780106,-67.227592,1.2,3,,0.0,58.0,3.71,1.12,2.11,,1.7,,,,,
89014103256345345895,2014-03-08,22:10:40,2014-03-08 22:10:40,44.780136,-67.227585,1.3,3,,0.0,49.0,3.71,1.55,0.0,,1.9,,,,,
89014103256345345895,2014-03-08,21:54:59,2014-03-08 21:54:59,44.78014,-67.227539,2.9,3,,0.0,34.0,3.71,2.21,0.0,,9.5,,,,,
89014103256345345895,2014-03-08,21:39:09,2014-03-08 21:39:09,44.780102,-67.227577,1.1,3,,0.0,48.0,3.71,3.19,0.0,,1.8,,,,,
89014103256345345895,2014-03-08,21:23:39,2014-03-08 21:23:39,44.780067,-67.227615,1.2,3,,0.0,53.0,3.71,2.98,0.0,,6.0,,,,,
89014103256345345895,2014-03-08,21:08:08,2014-03-08 21:08:08,44.780117,-67.227654,2.2,3,,0.0,61.0,3.71,4.4,0.02,,3.6,,,,,
89014103256345345895,2014-03-08,20:52:39,2014-03-08 20:52:39,44.780193,-67.227386,1.5,3,,0.0,63.0,3.71,3.69,0.0,,1.9,,,,,
89014103256345345895,2014-03-08,20:36:57,2014-03-08 20:36:57,44.780113,-67.227615,1.8,3,,0.0,19.0,3.71,4.06,0.0,,3.5,,,,,
89014103256345345895,2014-03-08,20:23:17,2014-03-08 20:23:17,44.778618,-67.227013,3.4,3,,0.0,53.0,3.72,4.51,0.01,,2.8,,,,,
89014103256345345895,2014-03-08,20:07:09,2014-03-08 20:07:09,44.778515,-67.227043,2.5,3,,0.0,50.0,3.72,3.67,0.0,,3.6,,,,,
89014103256345345895,2014-03-08,19:51:09,2014-03-08 19:51:09,44.778645,-67.227074,1.3,3,,0.0,53.0,3.72,3.72,0.0,,1.6,,,,,
89014103256345345895,2014-03-08,19:35:27,2014-03-08 19:35:27,44.778564,-67.227074,2.7,3,,0.0,58.0,3.72,4.2,0.0,,2.7,,,,,
89014103256345345895,2014-03-08,19:20:39,2014-03-08 19:20:39,44.77858,-67.220947,3.0,3,,1.0,43.0,3.72,4.88,0.0,,3.3,,,,,
89014103256345345895,2014-03-08,19:04:39,2014-03-08 19:04:39,44.778568,-67.221176,1.6,3,,0.0,46.0,3.71,5.02,0.0,,2.5,,,,,
89014103256345345895,2014-03-08,18:49:09,2014-03-08 18:49:09,44.778522,-67.221138,1.5,3,,0.0,51.0,3.71,4.86,0.0,,2.1,,,,,
89014103256345345895,2014-03-08,18:33:39,2014-03-08 18:33:39,44.778362,-67.220627,1.6,3,,0.0,29.0,3.71,5.19,5.74,,2.8,,,,,
89014103256345345895,2014-03-08,18:17:57,2014-03-08 18:17:57,44.778217,-67.220421,1.4,3,,0.0,46.0,3.72,5.09,0.0,,1.9,,,,,
89014103256345345895,2014-03-08,18:02:08,2014-03-08 18:02:08,44.785885,-67.224808,1.8,3,,0.0,46.0,3.71,4.79,0.06,,2.7,,,,,
89014103256345345895,2014-03-08,17:46:39,2014-03-08 17:46:39,44.785778,-67.224594,2.8,3,,0.0,68.0,3.71,4.7,0.09,,5.8,,,,,
89014103256345345895,2014-03-08,17:31:09,2014-03-08 17:31:09,44.785679,-67.224602,1.4,3,,0.0,67.0,3.71,4.87,0.0,,2.0,,,,,
89014103256345345895,2014-03-08,17:15:27,2014-03-08 17:15:27,44.785763,-67.224548,2.2,3,,0.0,60.0,3.71,4.89,0.0,,3.1,,,,,
89014103256345345895,2014-03-08,16:59:38,2014-03-08 16:59:38,44.785721,-67.224594,2.8,3,,0.0,51.0,3.71,4.79,0.0,,4.1,,,,,
89014103256345345895,2014-03-08,16:45:10,2014-03-08 16:45:10,44.785732,-67.224594,1.4,3,,0.0,73.0,3.72,4.53,0.0,,2.0,,,,,
89014103256345345895,2014-03-08,16:30:02,2014-03-08 16:30:02,44.785797,-67.224747,2.7,3,,0.0,45.0,3.72,4.79,0.0,,5.9,,,,,
89014103256345345895,2014-03-08,16:14:03,2014-03-08 16:14:03,44.785843,-67.224701,1.5,3,,0.0,51.0,3.71,4.6,0.0,,2.5,,,,,
89014103256345345895,2014-03-08,15:58:26,2014-03-08 15:58:26,44.785671,-67.224541,2.8,3,,0.0,52.0,3.72,4.62,0.0,,2.6,,,,,
89014103256345345895,2014-03-08,15:42:39,2014-03-08 15:42:39,44.785679,-67.224678,1.6,3,,0.0,38.0,3.72,4.67,0.0,,2.0,,,,,
89014103256345345895,2014-03-08,15:26:57,2014-03-08 15:26:57,44.785648,-67.224686,1.9,3,,0.0,65.0,3.72,4.67,0.0,,1.4,,,,,
89014103256345345895,2014-03-08,15:11:08,2014-03-08 15:11:08,44.785645,-67.224579,2.3,3,,0.0,50.0,3.72,4.7,0.0,,3.1,,,,,
89014103256345345895,2014-03-08,14:55:40,2014-03-08 14:55:40,44.785652,-67.224579,1.6,3,,0.0,41.0,3.72,4.7,0.0,,2.7,,,,,
89014103256345345895,2014-03-08,14:40:03,2014-03-08 14:40:03,44.785744,-67.22464,1.2,3,,0.0,66.0,3.72,4.5,0.0,,1.7,,,,,
89014103256345345895,2014-03-08,14:24:08,2014-03-08 14:24:08,44.785873,-67.224747,1.1,3,,0.0,30.0,3.72,4.74,0.0,,1.2,,,,,
89014103256345345895,2014-03-08,14:08:39,2014-03-08 14:08:39,44.78569,-67.224556,1.7,3,,0.0,50.0,3.72,4.68,0.0,,2.3,,,,,
89014103256345345895,2014-03-08,13:53:08,2014-03-08 13:53:08,44.785683,-67.224678,2.8,3,,0.0,52.0,3.72,4.67,0.0,,5.9,,,,,
89014103256345345895,2014-03-08,13:38:39,2014-03-08 13:38:39,44.784096,-67.223137,1.2,3,,0.0,59.0,3.72,4.85,0.0,,1.6,,,,,
89014103256345345895,2014-03-08,13:23:27,2014-03-08 13:23:27,44.784035,-67.223,1.5,3,,0.0,67.0,3.72,5.04,0.0,,1.9,,,,,
89014103256345345895,2014-03-08,13:08:27,2014-03-08 13:08:27,44.784161,-67.223053,1.6,3,,0.0,76.0,3.72,4.85,0.0,,2.3,,,,,
89014103256345345895,2014-03-08,12:52:12,2014-03-08 12:52:12,44.78405,-67.223099,1.5,3,,0.0,52.0,3.72,4.88,0.0,,2.1,,,,,
89014103256345345895,2014-03-08,12:36:27,2014-03-08 12:36:27,44.784042,-67.223145,1.4,3,,0.0,71.0,3.72,4.67,0.0,,1.8,,,,,
89014103256345345895,2014-03-08,12:20:45,2014-03-08 12:20:45,44.784084,-67.223091,2.2,3,,0.0,61.0,3.72,4.5,0.02,,3.8,,,,,
89014103256345345895,2014-03-08,12:05:08,2014-03-08 12:05:08,44.784081,-67.223145,1.1,3,,0.0,70.0,3.72,4.5,0.0,,1.5,,,,,
89014103256345345895,2014-03-08,11:49:40,2014-03-08 11:49:40,44.784065,-67.223152,1.8,3,,0.0,66.0,3.72,3.83,0.0,,2.2,,,,,
89014103256345345895,2014-03-08,11:34:03,2014-03-08 11:34:03,44.784031,-67.223167,1.5,3,,0.0,73.0,3.72,3.13,0.0,,2.0,,,,,
89014103256345345895,2014-03-08,11:20:17,2014-03-08 11:20:17,44.783989,-67.223206,3.4,3,,0.0,76.0,3.73,3.53,0.0,,4.0,,,,,
89014103256345345895,2014-03-08,11:03:09,2014-03-08 11:03:09,44.784081,-67.223122,1.0,3,,0.0,61.0,3.72,1.91,0.0,,1.2,,,,,
89014103256345345895,2014-03-07,22:22:33,2014-03-07 22:22:33,44.783997,-67.223145,1.2,3,,0.0,85.0,3.74,1.2,0.58,,2.0,,,,,
89014103256345345895,2014-03-07,22:20:40,2014-03-07 22:20:40,44.784088,-67.223145,1.1,3,,0.0,74.0,3.74,0.45,3.72,,1.8,,,,,
89014103256345345895,2014-03-07,22:05:03,2014-03-07 22:05:03,44.784138,-67.223122,1.1,3,,0.0,59.0,3.74,2.64,0.0,,1.9,,,,,
89014103256345345895,2014-03-07,21:49:09,2014-03-07 21:49:09,44.784008,-67.223038,2.8,3,,0.0,66.0,3.74,3.34,0.0,,7.0,,,,,
89014103256345345895,2014-03-07,21:33:26,2014-03-07 21:33:26,44.783985,-67.223061,1.5,3,,0.0,63.0,3.74,4.68,0.0,,2.9,,,,,
89014103256345345895,2014-03-07,21:17:39,2014-03-07 21:17:39,44.784058,-67.223083,0.9,3,,0.0,77.0,3.74,4.85,0.0,,2.0,,,,,
89014103256345345895,2014-03-07,21:01:57,2014-03-07 21:01:57,44.784229,-67.222511,1.2,3,,0.0,97.0,3.74,4.25,0.0,,2.4,,,,,
89014103256345345895,2014-03-07,20:46:09,2014-03-07 20:46:09,44.78418,-67.223038,2.7,3,,0.0,19.0,3.75,4.35,0.0,,3.2,,,,,
89014103256345345895,2014-03-07,20:30:28,2014-03-07 20:30:28,44.784241,-67.222633,3.0,3,,1.0,83.0,3.75,4.36,0.0,,3.3,,,,,
89014103256345345895,2014-03-07,20:14:40,2014-03-07 20:14:40,44.784225,-67.222633,1.6,3,,0.0,83.0,3.75,4.59,0.0,,2.2,,,,,
89014103256345345895,2014-03-07,19:58:56,2014-03-07 19:58:56,44.784229,-67.222633,1.6,3,,0.0,81.0,3.75,4.98,0.0,,2.0,,,,,
89014103256345345895,2014-03-07,19:43:09,2014-03-07 19:43:09,44.783951,-67.27346,1.2,3,,19.0,76.0,3.75,5.9,39.24,,1.2,,,,,
89014103256345345895,2014-03-07,19:27:27,2014-03-07 19:27:27,44.786507,-67.27597,2.8,3,,0.0,66.0,3.74,4.81,0.0,,3.1,,,,,
89014103256345345895,2014-03-07,19:11:39,2014-03-07 19:11:39,44.78653,-67.275963,2.2,3,,0.0,63.0,3.74,4.89,0.0,,2.9,,,,,
89014103256345345895,2014-03-07,18:55:58,2014-03-07 18:55:58,44.786572,-67.275993,1.3,3,,0.0,67.0,3.75,5.0,0.0,,2.4,,,,,
89014103256345345895,2014-03-07,18:40:10,2014-03-07 18:40:10,44.786583,-67.275978,1.1,3,,0.0,86.0,3.75,5.27,2.68,,1.8,,,,,
89014103256345345895,2014-03-07,18:24:27,2014-03-07 18:24:27,44.786552,-67.275948,1.3,3,,0.0,67.0,3.75,5.29,0.18,,2.0,,,,,
89014103256345345895,2014-03-07,18:08:40,2014-03-07 18:08:40,44.779461,-67.296112,0.9,3,,0.0,79.0,3.75,5.64,0.0,,1.4,,,,,
89014103256345345895,2014-03-07,17:52:56,2014-03-07 17:52:56,44.772827,-67.336792,1.2,3,,0.0,55.0,3.75,5.21,0.0,,1.5,,,,,
89014103256345345895,2014-03-07,17:37:09,2014-03-07 17:37:09,44.773109,-67.338242,2.0,3,,38.0,73.0,3.79,6.2,74.75,,3.0,,,,,
89014103256345345895,2014-03-07,17:21:26,2014-03-07 17:21:26,44.73827,-67.460991,1.1,3,,14.0,139.0,3.75,6.08,38.69,,1.3,,,,,
89014103256345345895,2014-03-07,17:06:39,2014-03-07 17:06:39,44.751373,-67.499725,1.7,3,,46.0,185.0,3.77,6.24,72.59,,2.4,,,,,
89014103256345345895,2014-03-07,16:50:20,2014-03-07 16:50:20,44.6721,-67.603996,3.0,3,,40.0,338.0,3.76,6.24,73.03,,5.8,,,,,
89014103256345345895,2014-03-07,16:35:33,2014-03-07 16:35:33,44.616371,-67.703552,2.1,3,,20.0,71.0,3.71,5.57,11.11,,2.6,,,,,
89014103256345345895,2014-03-07,16:19:26,2014-03-07 16:19:26,44.615856,-67.705963,1.8,3,,0.0,62.0,3.7,5.65,0.0,,2.0,,,,,
89014103256345345895,2014-03-07,16:03:39,2014-03-07 16:03:39,44.611744,-67.721436,1.5,3,,0.0,23.0,3.69,5.47,0.0,,2.4,,,,,
89014103256345345895,2014-03-07,15:48:27,2014-03-07 15:48:27,44.61277,-67.71685,1.5,3,,0.0,38.0,3.69,5.42,0.0,,1.8,,,,,
89014103256345345895,2014-03-07,15:32:39,2014-03-07 15:32:39,44.608925,-67.705063,1.4,3,,0.0,53.0,3.69,4.98,0.0,,1.6,,,,,
89014103256345345895,2014-03-07,15:17:57,2014-03-07 15:17:57,44.607559,-67.704803,1.7,3,,0.0,47.0,3.69,5.23,2.23,,1.8,,,,,
89014103256345345895,2014-03-07,15:02:40,2014-03-07 15:02:40,44.607533,-67.704697,1.3,3,,0.0,63.0,3.69,4.98,0.0,,1.5,,,,,
89014103256345345895,2014-03-07,14:47:34,2014-03-07 14:47:34,44.607468,-67.704788,2.2,3,,0.0,52.0,3.69,4.68,0.0,,2.1,,,,,
89014103256345345895,2014-03-07,14:32:03,2014-03-07 14:32:03,44.607536,-67.704758,1.7,3,,0.0,49.0,3.69,4.71,0.0,,1.9,,,,,
89014103256345345895,2014-03-07,14:15:58,2014-03-07 14:15:58,44.607502,-67.704735,1.3,3,,0.0,50.0,3.69,4.35,0.0,,1.5,,,,,
89014103256345345895,2014-03-07,14:00:09,2014-03-07 14:00:09,44.607433,-67.704849,1.7,3,,0.0,60.0,3.69,4.62,0.0,,2.7,,,,,
89014103256345345895,2014-03-07,13:44:10,2014-03-07 13:44:10,44.607502,-67.704826,1.7,3,,0.0,47.0,3.69,4.71,0.0,,1.9,,,,,
89014103256345345895,2014-03-07,13:28:33,2014-03-07 13:28:33,44.607487,-67.704781,1.7,3,,0.0,48.0,3.69,4.35,0.0,,1.9,,,,,
89014103256345345895,2014-03-07,13:12:40,2014-03-07 13:12:40,44.60754,-67.704773,1.3,3,,0.0,58.0,3.69,4.68,0.0,,2.0,,,,,
89014103256345345895,2014-03-07,12:56:56,2014-03-07 12:56:56,44.607536,-67.70475,2.1,3,,0.0,58.0,3.69,4.5,0.0,,2.5,,,,,
89014103256345345895,2014-03-07,12:41:09,2014-03-07 12:41:09,44.60754,-67.704842,1.3,3,,0.0,52.0,3.69,4.47,0.0,,1.3,,,,,
89014103256345345895,2014-03-07,12:25:28,2014-03-07 12:25:28,44.607662,-67.704727,1.5,3,,0.0,95.0,3.69,3.92,0.0,,2.6,,,,,
89014103256345345895,2014-03-07,12:09:40,2014-03-07 12:09:40,44.607502,-67.704819,2.3,3,,1.0,52.0,3.69,1.74,0.0,,3.0,,,,,
89014103256345345895,2014-03-07,11:54:04,2014-03-07 11:54:04,44.607502,-67.704865,1.0,3,,0.0,41.0,3.69,3.72,0.0,,1.3,,,,,
89014103256345345895,2014-03-07,11:38:09,2014-03-07 11:38:09,44.607506,-67.704796,1.5,3,,1.0,52.0,3.69,2.46,0.0,,1.5,,,,,
89014103256345345895,2014-03-07,11:22:27,2014-03-07 11:22:27,44.607521,-67.704765,1.4,3,,0.0,46.0,3.7,1.46,0.0,,2.2,,,,,
89014103256345345895,2014-03-07,11:06:33,2014-03-07 11:06:33,44.60751,-67.70475,1.2,3,,0.0,47.0,3.69,2.88,0.0,,1.3,,,,,
89014103256345345895,2014-03-06,22:21:40,2014-03-06 22:21:40,44.607449,-67.704697,1.3,3,,0.0,71.0,3.7,0.62,3.66,,1.8,,,,,
89014103256345345895,2014-03-06,22:07:39,2014-03-06 22:07:39,44.607517,-67.704498,1.3,3,,0.0,60.0,3.7,3.05,0.0,,2.2,,,,,
89014103256345345895,2014-03-06,21:51:25,2014-03-06 21:51:25,44.607513,-67.704887,1.3,3,,0.0,37.0,3.7,2.88,0.0,,1.8,,,,,
89014103256345345895,2014-03-06,21:35:39,2014-03-06 21:35:39,44.607513,-67.704758,1.2,3,,0.0,67.0,3.7,3.27,0.0,,2.0,,,,,
89014103256345345895,2014-03-06,21:19:57,2014-03-06 21:19:57,44.607533,-67.704758,1.1,3,,0.0,53.0,3.7,3.64,0.0,,2.2,,,,,
89014103256345345895,2014-03-06,21:04:09,2014-03-06 21:04:09,44.607525,-67.704742,1.1,3,,0.0,68.0,3.7,3.95,0.0,,2.1,,,,,
89014103256345345895,2014-03-06,20:48:27,2014-03-06 20:48:27,44.607529,-67.70472,1.5,3,,0.0,55.0,3.71,5.4,0.0,,2.3,,,,,
89014103256345345895,2014-03-06,20:32:39,2014-03-06 20:32:39,44.607368,-67.704781,2.7,3,,0.0,51.0,3.7,4.45,0.0,,2.4,,,,,
89014103256345345895,2014-03-06,20:17:03,2014-03-06 20:17:03,44.607536,-67.704849,1.1,3,,0.0,57.0,3.71,4.2,0.0,,1.5,,,,,
89014103256345345895,2014-03-06,20:01:11,2014-03-06 20:01:11,44.60754,-67.704781,1.1,3,,0.0,61.0,3.7,4.05,0.0,,1.7,,,,,
89014103256345345895,2014-03-06,19:45:27,2014-03-06 19:45:27,44.607513,-67.704788,1.1,3,,0.0,49.0,3.7,4.28,0.0,,1.7,,,,,
89014103256345345895,2014-03-06,19:29:38,2014-03-06 19:29:38,44.607483,-67.704987,1.1,3,,0.0,55.0,3.71,4.24,0.0,,1.6,,,,,
89014103256345345895,2014-03-06,19:13:40,2014-03-06 19:13:40,44.607525,-67.704681,1.2,3,,0.0,52.0,3.71,4.25,0.0,,2.1,,,,,
89014103256345345895,2014-03-06,18:58:03,2014-03-06 18:58:03,44.607594,-67.704849,1.0,3,,0.0,80.0,3.71,4.2,0.0,,1.9,,,,,
89014103256345345895,2014-03-06,18:43:09,2014-03-06 18:43:09,44.607517,-67.704788,0.9,3,,0.0,52.0,3.71,4.23,0.0,,1.9,,,,,
89014103256345345895,2014-03-06,18:27:09,2014-03-06 18:27:09,44.607483,-67.704636,2.6,3,,0.0,21.0,3.71,4.4,0.04,,6.2,,,,,
89014103256345345895,2014-03-06,18:11:34,2014-03-06 18:11:34,44.607533,-67.70475,2.8,3,,0.0,49.0,3.71,4.51,0.02,,4.2,,,,,
89014103256345345895,2014-03-06,17:56:38,2014-03-06 17:56:38,44.607418,-67.70446,2.8,3,,0.0,5.0,3.71,4.69,0.0,,7.1,,,,,
89014103256345345895,2014-03-06,17:40:27,2014-03-06 17:40:27,44.607498,-67.70462,2.9,3,,0.0,70.0,3.71,4.51,0.01,,3.7,,,,,
89014103256345345895,2014-03-06,17:24:39,2014-03-06 17:24:39,44.607498,-67.703766,1.6,3,,0.0,47.0,3.71,5.08,0.0,,1.7,,,,,
89014103256345345895,2014-03-06,17:08:57,2014-03-06 17:08:57,44.607712,-67.703697,2.7,3,,0.0,47.0,3.71,4.87,0.0,,3.1,,,,,
89014103256345345895,2014-03-06,16:53:04,2014-03-06 16:53:04,44.607552,-67.70369,2.2,3,,0.0,61.0,3.71,5.02,0.0,,2.8,,,,,
89014103256345345895,2014-03-06,16:37:08,2014-03-06 16:37:08,44.605671,-67.706223,1.7,3,,0.0,82.0,3.71,4.73,0.0,,2.4,,,,,
89014103256345345895,2014-03-06,16:21:28,2014-03-06 16:21:28,44.605659,-67.706291,1.5,3,,0.0,71.0,3.71,4.99,0.0,,2.3,,,,,
89014103256345345895,2014-03-06,16:05:40,2014-03-06 16:05:40,44.605629,-67.706238,1.8,3,,0.0,71.0,3.71,5.18,0.0,,2.0,,,,,
89014103256345345895,2014-03-06,15:50:28,2014-03-06 15:50:28,44.60569,-67.706291,1.1,3,,0.0,75.0,3.71,4.75,0.0,,1.3,,,,,
89014103256345345895,2014-03-06,15:34:39,2014-03-06 15:34:39,44.605663,-67.706268,1.7,3,,0.0,61.0,3.71,4.83,0.0,,2.4,,,,,
89014103256345345895,2014-03-06,15:18:57,2014-03-06 15:18:57,44.605694,-67.706284,1.1,3,,0.0,72.0,3.71,4.7,0.03,,1.2,,,,,
89014103256345345895,2014-03-06,15:03:09,2014-03-06 15:03:09,44.605633,-67.706284,1.4,3,,0.0,66.0,3.71,4.93,0.0,,1.8,,,,,
89014103256345345895,2014-03-06,14:47:27,2014-03-06 14:47:27,44.605675,-67.706253,1.6,3,,0.0,72.0,3.71,4.79,0.0,,2.9,,,,,
